date,actual_return,actual_direction
2022-08-11 00:00:00-04:00,0.010010508374218,1
2022-08-12 00:00:00-04:00,0.0073461445764983,1
2022-08-15 00:00:00-04:00,-5.793434491616816e-05,-1
2022-08-16 00:00:00-04:00,0.0056721326631817,1
2022-08-17 00:00:00-04:00,-0.0041437870110284,-1
2022-08-18 00:00:00-04:00,-0.0193029577264704,-1
2022-08-19 00:00:00-04:00,-0.0153809489203366,-1
2022-08-22 00:00:00-04:00,0.0014364036164321,1
2022-08-23 00:00:00-04:00,0.008725863739229,1
2022-08-24 00:00:00-04:00,0.0106056043076887,1
2022-08-25 00:00:00-04:00,-0.0552269633536346,-1
2022-08-26 00:00:00-04:00,0.0060814665625213,1
2022-08-29 00:00:00-04:00,-0.0112256795154446,-1
2022-08-30 00:00:00-04:00,-0.0228929515946191,-1
2022-08-31 00:00:00-04:00,0.0198544486928737,1
2022-09-01 00:00:00-04:00,-0.0205320319530287,-1
2022-09-02 00:00:00-04:00,-0.0105452394300834,-1
2022-09-06 00:00:00-04:00,-0.0011626301624002,-1
2022-09-07 00:00:00-04:00,0.0053674619092241,1
2022-09-08 00:00:00-04:00,0.0265000940802744,1
2022-09-09 00:00:00-04:00,0.0019425599908788,1
2022-09-12 00:00:00-04:00,-0.0319574836067294,-1
2022-09-13 00:00:00-04:00,-0.0009044365573711,-1
2022-09-14 00:00:00-04:00,-0.022243706942676,-1
2022-09-15 00:00:00-04:00,-0.012565380379123,-1
2022-09-16 00:00:00-04:00,0.0273926302232341,1
2022-09-19 00:00:00-04:00,0.0256845732938246,1
2022-09-20 00:00:00-04:00,-0.031524062960619,-1
2022-09-21 00:00:00-04:00,-0.0078096368794503,-1
2022-09-22 00:00:00-04:00,-0.0101194511612431,-1
2022-09-23 00:00:00-04:00,0.0205797939103929,1
2022-09-26 00:00:00-04:00,-0.0333901506117273,-1
2022-09-27 00:00:00-04:00,-0.0104306910358678,-1
2022-09-28 00:00:00-04:00,-0.0329912975089123,-1
2022-09-29 00:00:00-04:00,-0.0217297390510039,-1
2022-09-30 00:00:00-04:00,0.0493451832337471,1
2022-10-03 00:00:00-04:00,-0.0066190229398017,-1
2022-10-04 00:00:00-04:00,0.0120773418428271,1
2022-10-05 00:00:00-04:00,-0.0224265903776704,-1
2022-10-06 00:00:00-04:00,-0.0148730166112581,-1
2022-10-07 00:00:00-04:00,-0.0037031543483919,-1
2022-10-10 00:00:00-04:00,-0.0055038293287567,-1
2022-10-11 00:00:00-04:00,-0.0297563089086074,-1
2022-10-12 00:00:00-04:00,0.0690420875889703,1
2022-10-13 00:00:00-04:00,-0.0224514836606151,-1
2022-10-14 00:00:00-04:00,0.0313316601463072,1
2022-10-17 00:00:00-04:00,-0.0261186638199293,-1
2022-10-18 00:00:00-04:00,0.009386698027112,1
2022-10-19 00:00:00-04:00,-0.0010488684782031,-1
2022-10-20 00:00:00-04:00,0.0302373749116946,1
2022-10-21 00:00:00-04:00,0.0197022660845564,1
2022-10-24 00:00:00-04:00,0.0057966987008698,1
2022-10-25 00:00:00-04:00,-0.0191439508485699,-1
2022-10-26 00:00:00-04:00,0.000877611368002,1
2022-10-27 00:00:00-04:00,0.0334685159983221,1
2022-10-28 00:00:00-04:00,0.0125357234796465,1
2022-10-31 00:00:00-04:00,-0.0395277923466901,-1
2022-11-01 00:00:00-04:00,-0.0462573023322843,-1
2022-11-02 00:00:00-04:00,0.0018705682444518,1
2022-11-03 00:00:00-04:00,-0.0350482927835838,-1
2022-11-04 00:00:00-04:00,0.0240682795753662,1
2022-11-07 00:00:00-05:00,-0.0136030029464338,-1
2022-11-08 00:00:00-05:00,0.0197832144791604,1
2022-11-09 00:00:00-05:00,0.0324272414081459,1
2022-11-10 00:00:00-05:00,0.0216020302581078,1
2022-11-11 00:00:00-05:00,0.0218163913040065,1
2022-11-14 00:00:00-05:00,-0.020299389256054,-1
2022-11-15 00:00:00-05:00,-0.0181053114123875,-1
2022-11-16 00:00:00-05:00,0.0401559727682126,1
2022-11-17 00:00:00-05:00,-0.0141161851429367,-1
2022-11-18 00:00:00-05:00,-0.013518742242059,-1
2022-11-21 00:00:00-05:00,0.0089110245522442,1
2022-11-22 00:00:00-05:00,-0.0076277621818208,-1
2022-11-23 00:00:00-05:00,-0.0213742211651146,-1
2022-11-25 00:00:00-05:00,-0.0058566393717865,-1
2022-11-28 00:00:00-05:00,-0.0200289344226724,-1
2022-11-29 00:00:00-05:00,0.0481611969215944,1
2022-11-30 00:00:00-05:00,-0.0151811611989219,-1
2022-12-01 00:00:00-05:00,0.0124006069053712,1
2022-12-02 00:00:00-05:00,-0.0047369941260215,-1
2022-12-05 00:00:00-05:00,-0.0331814860036528,-1
2022-12-06 00:00:00-05:00,0.0011954101129478,1
2022-12-07 00:00:00-05:00,-0.0001403286608481,-1
2022-12-08 00:00:00-05:00,0.0025289888012927,1
2022-12-09 00:00:00-05:00,0.0476523866122984,1
2022-12-12 00:00:00-05:00,-0.0277589728566261,-1
2022-12-13 00:00:00-05:00,-0.0291710605870223,-1
2022-12-14 00:00:00-05:00,-0.0313230977708619,-1
2022-12-15 00:00:00-05:00,-0.0115588260474688,-1
2022-12-16 00:00:00-05:00,-0.0275332634528866,-1
2022-12-19 00:00:00-05:00,0.0121013600886074,1
2022-12-20 00:00:00-05:00,0.0103025837012534,1
2022-12-21 00:00:00-05:00,-0.0255305458971588,-1
2022-12-22 00:00:00-05:00,0.0035134785274317,1
2022-12-23 00:00:00-05:00,-0.0130155219371552,-1
2022-12-27 00:00:00-05:00,-0.0129560086701493,-1
2022-12-28 00:00:00-05:00,0.003281572140316,1
2022-12-29 00:00:00-05:00,0.0145626145847621,1
2022-12-30 00:00:00-05:00,-0.0260208188636244,-1
2023-01-03 00:00:00-05:00,0.0018913656788983,1
2023-01-04 00:00:00-05:00,-0.0088098555309338,-1
2023-01-05 00:00:00-05:00,0.0353939736449378,1
2023-01-06 00:00:00-05:00,-0.0016093895831143,-1
2023-01-09 00:00:00-05:00,0.0076002509336103,1
2023-01-10 00:00:00-05:00,0.020038023437161,1
2023-01-11 00:00:00-05:00,-0.0138185171079126,-1
2023-01-12 00:00:00-05:00,0.0212072462190181,1
2023-01-13 00:00:00-05:00,0.0147593649859861,1
2023-01-17 00:00:00-05:00,-0.0200263018908438,-1
2023-01-18 00:00:00-05:00,0.0089499021491845,1
2023-01-19 00:00:00-05:00,0.0209933287371522,1
2023-01-20 00:00:00-05:00,0.0158560262003657,1
2023-01-23 00:00:00-05:00,0.0041336542978571,1
2023-01-24 00:00:00-05:00,0.0161826537603288,1
2023-01-25 00:00:00-05:00,-6.972595085928007e-05,-1
2023-01-26 00:00:00-05:00,0.0125732759407297,1
2023-01-27 00:00:00-05:00,-0.0155905255002476,-1
2023-01-30 00:00:00-05:00,0.0089001813402346,1
2023-01-31 00:00:00-05:00,0.0342429570987153,1
2023-02-01 00:00:00-05:00,-0.0058428851509149,-1
2023-02-02 00:00:00-05:00,0.0306696237504603,1
2023-02-03 00:00:00-05:00,-0.0126498778883427,-1
2023-02-06 00:00:00-05:00,0.0215079578551714,1
2023-02-07 00:00:00-05:00,-0.0006497642564856,-1
2023-02-08 00:00:00-05:00,-0.026608137990849,-1
2023-02-09 00:00:00-05:00,0.0099690774132329,1
2023-02-10 00:00:00-05:00,0.0077509968007633,1
2023-02-13 00:00:00-05:00,0.0065079218217747,1
2023-02-14 00:00:00-05:00,0.0026127436914438,1
2023-02-15 00:00:00-05:00,-0.0075565850394368,-1
2023-02-16 00:00:00-05:00,-0.0141124021076497,-1
2023-02-17 00:00:00-05:00,-0.0088546211525258,-1
2023-02-21 00:00:00-05:00,0.0081951765789072,1
2023-02-22 00:00:00-05:00,-0.0198551222986436,-1
2023-02-23 00:00:00-05:00,0.0040789652235561,1
2023-02-24 00:00:00-05:00,-0.0044684958011537,-1
2023-02-27 00:00:00-05:00,-0.00149614121945,-1
2023-02-28 00:00:00-05:00,-0.0166858105802546,-1
2023-03-01 00:00:00-05:00,0.0253498123079496,1
2023-03-02 00:00:00-05:00,0.0388408729256909,1
2023-03-03 00:00:00-05:00,-0.0005852071881452,-1
2023-03-06 00:00:00-05:00,-0.0057905204437666,-1
2023-03-07 00:00:00-05:00,0.0049079578117997,1
2023-03-08 00:00:00-05:00,-0.0218156839150246,-1
2023-03-09 00:00:00-05:00,-0.0159773267738883,-1
2023-03-10 00:00:00-05:00,0.023476078879118,1
2023-03-13 00:00:00-04:00,-0.0005950837441077,-1
2023-03-14 00:00:00-04:00,0.0064156474660815,1
2023-03-15 00:00:00-04:00,0.0257624326128038,1
2023-03-16 00:00:00-04:00,-0.0064711012212996,-1
2023-03-17 00:00:00-04:00,0.0145096560674646,1
2023-03-20 00:00:00-04:00,0.0125857482613593,1
2023-03-21 00:00:00-04:00,-0.0029504191188976,-1
2023-03-22 00:00:00-04:00,0.0001891218981698,1
2023-03-23 00:00:00-04:00,0.0067981980006934,1
2023-03-24 00:00:00-04:00,-0.0123169834434475,-1
2023-03-27 00:00:00-04:00,0.0088623375686364,1
2023-03-28 00:00:00-04:00,0.0135533822187551,1
2023-03-29 00:00:00-04:00,0.0056337052379648,1
2023-03-30 00:00:00-04:00,0.0112655011159516,1
2023-03-31 00:00:00-04:00,0.0141840965687617,1
2023-04-03 00:00:00-04:00,-0.0111644744402539,-1
2023-04-04 00:00:00-04:00,-0.0140219974790369,-1
2023-04-05 00:00:00-04:00,-0.0062182523757502,-1
2023-04-06 00:00:00-04:00,0.0057614387722174,1
2023-04-10 00:00:00-04:00,-0.0069601855009339,-1
2023-04-11 00:00:00-04:00,0.0025432995308499,1
2023-04-12 00:00:00-04:00,0.0183130557469034,1
2023-04-13 00:00:00-04:00,0.0030379924308152,1
2023-04-14 00:00:00-04:00,0.0061178902965516,1
2023-04-17 00:00:00-04:00,-0.0018059293046867,-1
2023-04-18 00:00:00-04:00,0.0017488770674192,1
2023-04-19 00:00:00-04:00,-0.0062617115107323,-1
2023-04-20 00:00:00-04:00,-0.0003027343966653,-1
2023-04-21 00:00:00-04:00,0.0011514692676551,1
2023-04-24 00:00:00-04:00,-0.0128944366842185,-1
2023-04-25 00:00:00-04:00,0.0130628688714083,1
2023-04-26 00:00:00-04:00,0.019976900029397,1
2023-04-27 00:00:00-04:00,0.0046885936402788,1
2023-04-28 00:00:00-04:00,0.004784846329604,1
2023-05-01 00:00:00-04:00,-0.0034683826791501,-1
2023-05-02 00:00:00-04:00,-0.0271977516824449,-1
2023-05-03 00:00:00-04:00,0.0369336715133621,1
2023-05-04 00:00:00-04:00,0.0087731102471324,1
2023-05-05 00:00:00-04:00,0.0033046417156356,1
2023-05-08 00:00:00-04:00,-0.0001732644198173,-1
2023-05-09 00:00:00-04:00,0.0047969050346722,1
2023-05-10 00:00:00-04:00,5.8380593127807496e-05,1
2023-05-11 00:00:00-04:00,-0.0026494146803006,-1
2023-05-12 00:00:00-04:00,-0.006756746039509,-1
2023-05-15 00:00:00-04:00,-0.0016279669012146,-1
2023-05-16 00:00:00-04:00,0.0075127098430028,1
2023-05-17 00:00:00-04:00,0.0195953235058153,1
2023-05-18 00:00:00-04:00,-0.0136628875304415,-1
2023-05-19 00:00:00-04:00,-0.0048856553145314,-1
2023-05-22 00:00:00-04:00,-0.0117829178822755,-1
2023-05-23 00:00:00-04:00,0.0077152696682922,1
2023-05-24 00:00:00-04:00,0.0052781170223502,1
2023-05-25 00:00:00-04:00,0.0210015031129951,1
2023-05-26 00:00:00-04:00,0.0020909012996538,1
2023-05-30 00:00:00-04:00,0.002086493386824,1
2023-05-31 00:00:00-04:00,0.0187392802487609,1
2023-06-01 00:00:00-04:00,0.0088383649317238,1
2023-06-02 00:00:00-04:00,-0.0145648862187348,-1
2023-06-05 00:00:00-04:00,-0.0085014544749971,-1
2023-06-06 00:00:00-04:00,-0.0030264063850245,-1
2023-06-07 00:00:00-04:00,0.0202363436207595,1
2023-06-08 00:00:00-04:00,-0.0012672516892409,-1
2023-06-09 00:00:00-04:00,0.0084405031265352,1
2023-06-12 00:00:00-04:00,0.0031181207205549,1
2023-06-13 00:00:00-04:00,0.0032175280614226,1
2023-06-14 00:00:00-04:00,0.0150574998804344,1
2023-06-15 00:00:00-04:00,-0.0124240882521927,-1
2023-06-16 00:00:00-04:00,0.0026568792290587,1
2023-06-20 00:00:00-04:00,-0.0062736487985543,-1
2023-06-21 00:00:00-04:00,0.0098509861077111,1
2023-06-22 00:00:00-04:00,0.0068983006498179,1
2023-06-23 00:00:00-04:00,-0.0050313329755729,-1
2023-06-26 00:00:00-04:00,0.0109743880776411,1
2023-06-27 00:00:00-04:00,0.0061192855071743,1
2023-06-28 00:00:00-04:00,0.0134863385120323,1
2023-06-29 00:00:00-04:00,0.0112196005316321,1
2023-06-30 00:00:00-04:00,-0.0114047340316383,-1
2023-07-03 00:00:00-04:00,-0.0090308367283891,-1
2023-07-05 00:00:00-04:00,0.0082702283976966,1
2023-07-06 00:00:00-04:00,-0.0112324795526787,-1
2023-07-07 00:00:00-04:00,-0.0005282901912711,-1
2023-07-10 00:00:00-04:00,0.002749126429459,1
2023-07-11 00:00:00-04:00,0.004322961887038,1
2023-07-12 00:00:00-04:00,-0.0014174338618653,-1
2023-07-13 00:00:00-04:00,0.0087788984178121,1
2023-07-14 00:00:00-04:00,0.007555973096085,1
2023-07-17 00:00:00-04:00,-0.0012929274643161,-1
2023-07-18 00:00:00-04:00,0.0103054583869438,1
2023-07-19 00:00:00-04:00,-0.0050743971869623,-1
2023-07-20 00:00:00-04:00,-0.0035549895236254,-1
2023-07-21 00:00:00-04:00,-0.0004136540948818,-1
2023-07-24 00:00:00-04:00,0.0017586856096718,1
2023-07-25 00:00:00-04:00,0.0121341501754784,1
2023-07-26 00:00:00-04:00,-0.0068872080540206,-1
2023-07-27 00:00:00-04:00,0.0071403892381101,1
2023-07-28 00:00:00-04:00,0.0009181883179877,1
2023-07-31 00:00:00-04:00,-0.0061151436555708,-1
2023-08-01 00:00:00-04:00,-0.0177912494851287,-1
2023-08-02 00:00:00-04:00,-0.0315811104009736,-1
2023-08-03 00:00:00-04:00,-0.0182729589869326,-1
2023-08-04 00:00:00-04:00,-0.0133969789786316,-1
2023-08-07 00:00:00-04:00,0.006566873564489,1
2023-08-08 00:00:00-04:00,-0.0076850673514092,-1
2023-08-09 00:00:00-04:00,-0.0107007398100565,-1
2023-08-10 00:00:00-04:00,0.0036657921916974,1
2023-08-11 00:00:00-04:00,0.0051131472168835,1
2023-08-14 00:00:00-04:00,-0.0097829836821369,-1
2023-08-15 00:00:00-04:00,5.631261787805196e-05,1
2023-08-16 00:00:00-04:00,-0.0273229754673616,-1
2023-08-17 00:00:00-04:00,0.0160766382971547,1
2023-08-18 00:00:00-04:00,0.0113669121524356,1
2023-08-21 00:00:00-04:00,0.0082458593380013,1
2023-08-22 00:00:00-04:00,0.012043249592686,1
2023-08-23 00:00:00-04:00,-0.0182098088392108,-1
2023-08-24 00:00:00-04:00,0.0152777729247134,1
2023-08-25 00:00:00-04:00,-0.0021655552570693,-1
2023-08-28 00:00:00-04:00,0.0291598161480385,1
2023-08-29 00:00:00-04:00,0.0156807015021684,1
2023-08-30 00:00:00-04:00,0.0087840956318609,1
2023-08-31 00:00:00-04:00,-0.0063855443989218,-1
2023-09-01 00:00:00-04:00,0.0006372285022582,1
2023-09-05 00:00:00-04:00,-0.0701698805754135,-1
2023-09-06 00:00:00-04:00,0.0180957591725026,1
2023-09-07 00:00:00-04:00,0.0096439908054607,1
2023-09-08 00:00:00-04:00,-0.0032210287123194,-1
2023-09-11 00:00:00-04:00,-0.0166025676581713,-1
2023-09-12 00:00:00-04:00,-0.0142201461007387,-1
2023-09-13 00:00:00-04:00,0.0142528536189508,1
2023-09-14 00:00:00-04:00,-2.523833633994887e-08,-1
2023-09-15 00:00:00-04:00,0.0058931030874334,1
2023-09-18 00:00:00-04:00,0.0098015859526887,1
2023-09-19 00:00:00-04:00,-0.0262745301092414,-1
2023-09-20 00:00:00-04:00,0.0006872553931118,1
2023-09-21 00:00:00-04:00,-0.0026906952352973,-1
2023-09-22 00:00:00-04:00,0.0035593643891201,1
2023-09-25 00:00:00-04:00,-0.0125845111832055,-1
2023-09-26 00:00:00-04:00,-0.0190013008723733,-1
2023-09-27 00:00:00-04:00,0.0158263099286678,1
2023-09-28 00:00:00-04:00,-0.0046508794073572,-1
2023-09-29 00:00:00-04:00,0.0060741926593227,1
2023-10-02 00:00:00-04:00,-0.0067921211053769,-1
2023-10-03 00:00:00-04:00,0.0157811669752364,1
2023-10-04 00:00:00-04:00,5.7619031894808136e-05,1
2023-10-05 00:00:00-04:00,0.0173187971248728,1
2023-10-06 00:00:00-04:00,0.0072959174990583,1
2023-10-09 00:00:00-04:00,0.0005614270624177,1
2023-10-10 00:00:00-04:00,0.0104938581051513,1
2023-10-11 00:00:00-04:00,0.0074970938167537,1
2023-10-12 00:00:00-04:00,-0.025741432248987,-1
2023-10-13 00:00:00-04:00,-0.000565694876463,-1
2023-10-16 00:00:00-04:00,-0.0060572255633478,-1
2023-10-17 00:00:00-04:00,0.0026198888807969,1
2023-10-18 00:00:00-04:00,-0.0041466942229716,-1
2023-10-19 00:00:00-04:00,-0.025098465072387,-1
2023-10-20 00:00:00-04:00,0.0125213289059164,1
2023-10-23 00:00:00-04:00,-0.0067612723709845,-1
2023-10-24 00:00:00-04:00,-0.0087850656517286,-1
2023-10-25 00:00:00-04:00,-0.0203088640589,-1
2023-10-26 00:00:00-04:00,0.0126416388314755,1
2023-10-27 00:00:00-04:00,0.0019523801419513,1
2023-10-30 00:00:00-04:00,0.0097432217090274,1
2023-10-31 00:00:00-04:00,0.0264327529164342,1
2023-11-01 00:00:00-04:00,-0.0072926673933105,-1
2023-11-02 00:00:00-04:00,0.0122819289785076,1
2023-11-03 00:00:00-04:00,0.0158748538899258,1
2023-11-06 00:00:00-05:00,0.0176918196524484,1
2023-11-07 00:00:00-05:00,0.0033451085115522,1
2023-11-08 00:00:00-05:00,0.0068449324610134,1
2023-11-09 00:00:00-05:00,0.0100561040722783,1
2023-11-10 00:00:00-05:00,0.0101171500977551,1
2023-11-13 00:00:00-05:00,0.000799399868195,1
2023-11-14 00:00:00-05:00,0.0091561917006045,1
2023-11-15 00:00:00-05:00,0.0035869235923306,1
2023-11-16 00:00:00-05:00,-0.0018922415103791,-1
2023-11-17 00:00:00-05:00,0.0080046050781074,1
2023-11-20 00:00:00-05:00,0.0004181054668668,1
2023-11-21 00:00:00-05:00,-0.0032378684096903,-1
2023-11-22 00:00:00-05:00,-0.0049772234730125,-1
2023-11-24 00:00:00-05:00,-0.0007371484806327,-1
2023-11-27 00:00:00-05:00,0.0059015017224877,1
2023-11-28 00:00:00-05:00,-0.0055524216170599,-1
2023-11-29 00:00:00-05:00,0.0025809827020293,1
2023-11-30 00:00:00-05:00,-0.0018389250157518,-1
2023-12-01 00:00:00-05:00,0.0012108222448495,1
2023-12-04 00:00:00-05:00,0.022291064692177,1
2023-12-05 00:00:00-05:00,-0.0042170929689606,-1
2023-12-06 00:00:00-05:00,0.0029437895261118,1
2023-12-07 00:00:00-05:00,-0.0056127689154469,-1
2023-12-08 00:00:00-05:00,-0.0001553381191445,-1
2023-12-11 00:00:00-05:00,0.0104102948890588,1
2023-12-12 00:00:00-05:00,0.0150186685150588,1
2023-12-13 00:00:00-05:00,-0.0024745316560502,-1
2023-12-14 00:00:00-05:00,-0.0072900485077035,-1
2023-12-15 00:00:00-05:00,0.0003569210653912,1
2023-12-18 00:00:00-05:00,0.0037724041005182,1
2023-12-19 00:00:00-05:00,-0.0040629122916347,-1
2023-12-20 00:00:00-05:00,-0.004691565834855,-1
